frequency_Hz,gain_dB,phase_deg
1023.29299228,-16.2674037167,-81.1594956798
1035.14216668,-16.3650681838,-81.2591204232
1047.12854805,-16.4627846,-81.3576571581
1059.25372518,-16.5605518362,-81.4551166134
1071.51930524,-16.6583687869,-81.5515094512
1083.92691402,-16.7562343691,-81.6468462653
1096.47819614,-16.8541475226,-81.7411375806
1109.17481526,-16.9521072094,-81.834393852
1122.0184543,-17.0501124128,-81.9266254639
1135.01081567,-17.1481621378,-82.0178427293
1148.1536215,-17.2462554099,-82.1080558891
1161.44861384,-17.3443912754,-82.1972751114
1174.89755494,-17.4425688003,-82.2855104914
1188.50222744,-17.5407870707,-82.3727720502
1202.26443462,-17.6390451917,-82.4590697347
1216.18600065,-17.7373422875,-82.5444134173
1230.26877081,-17.8356775008,-82.6288128952
1244.51461177,-17.9340499925,-82.7122778901
1258.92541179,-18.0324589413,-82.7948180481
1273.50308102,-18.1309035436,-82.8764429393
1288.24955169,-18.2293830126,-82.9571620573
1303.16677845,-18.3278965787,-83.0369848197
1318.25673856,-18.4264434884,-83.1159205673
1333.52143216,-18.5250230047,-83.1939785641
1348.96288259,-18.6236344061,-83.2711679976
1364.58313659,-18.7222769868,-83.347497978
1380.3842646,-18.8209500561,-83.422977539
1396.36836106,-18.9196529382,-83.4976156373
1412.53754462,-19.018384972,-83.5714211527
1428.89395851,-19.1171455104,-83.644402888
1445.43977075,-19.2159339206,-83.7165695696
1462.17717446,-19.3147495832,-83.7879298469
1479.10838817,-19.4135918926,-83.8584922932
1496.23565609,-19.512460256,-83.9282654049
1513.56124844,-19.6113540936,-83.9972576027
1531.08746168,-19.7102728384,-84.0654772309
1548.81661891,-19.8092159353,-84.1329325582
1566.75107011,-19.9081828417,-84.1996317777
1584.89319246,-20.0071730268,-84.265583007
1603.24539069,-20.1061859711,-84.3307942887
1621.81009736,-20.2052211668,-84.3952735906
1640.5897732,-20.304278117,-84.4590288061
1659.58690744,-20.4033563357,-84.5220677541
1678.80401812,-20.5024553477,-84.5843981799
1698.24365246,-20.6015746881,-84.6460277551
1717.90838716,-20.7007139022,-84.7069640781
1737.80082875,-20.7998725452,-84.7672146745
1757.92361396,-20.8990501824,-84.8267869973
1778.27941004,-20.9982463884,-84.8856884275
1798.87091513,-21.0974607473,-84.9439262744
1819.70085861,-21.1966928521,-85.0015077759
1840.77200147,-21.2959423052,-85.0584400991
1862.08713666,-21.3952087175,-85.1147303405
1883.64908949,-21.4944917086,-85.1703855266
1905.46071796,-21.5937909064,-85.2254126143
1927.52491319,-21.6931059471,-85.2798184912
1949.84459976,-21.792436475,-85.3336099764
1972.42273611,-21.8917821423,-85.3867938204
1995.26231497,-21.9911426087,-85.439376706
2018.36636368,-22.0905175417,-85.4913652488
2041.73794467,-22.189906616,-85.5427659972
2065.38015581,-22.2893095136,-85.5935854335
2089.29613085,-22.3887259236,-85.6438299736
2113.48903984,-22.488155542,-85.6935059685
2137.9620895,-22.5875980715,-85.7426197038
2162.71852373,-22.6870532214,-85.7911774006
2187.76162395,-22.7865207076,-85.8391852163
2213.09470961,-22.8860002521,-85.8866492446
2238.72113857,-22.9854915834,-85.9335755161
2264.64430759,-23.0849944359,-85.9799699991
2290.86765277,-23.1845085498,-86.0258385995
2317.39464997,-23.2840336714,-86.0711871622
2344.22881532,-23.3835695523,-86.1160214707
2371.37370566,-23.4831159499,-86.160347248
2398.83291902,-23.582672627,-86.2041701573
2426.61009508,-23.6822393516,-86.2474958021
2454.70891569,-23.7818158971,-86.2903297269
2483.1331053,-23.8814020416,-86.3326774179
2511.88643151,-23.9809975685,-86.374544303
2540.97270555,-24.080602266,-86.4159357528
2570.39578277,-24.1802159269,-86.4568570808
2600.15956317,-24.2798383487,-86.4973135442
2630.2679919,-24.3794693335,-86.5373103439
2660.7250598,-24.4791086879,-86.5768526256
2691.53480393,-24.5787562226,-86.6159454799
2722.70130808,-24.6784117528,-86.6545939428
2754.22870334,-24.7780750976,-86.6928029965
2786.12116863,-24.8777460805,-86.7305775696
2818.38293126,-24.9774245286,-86.7679225377
2851.0182675,-25.0771102731,-86.8048427238
2884.03150313,-25.176803149,-86.8413428992
2917.427014,-25.2765029949,-86.8774277832
2951.20922667,-25.3762096531,-86.9131020444
2985.38261892,-25.4759229694,-86.9483703007
3019.9517204,-25.5756427932,-86.98323712
3054.92111322,-25.6753689771,-87.0177070206
3090.29543251,-25.7751013771,-87.0517844714
3126.07936712,-25.8748398525,-87.0854738931
3162.27766017,-25.9745842657,-87.1187796579
3198.89510969,-26.0743344823,-87.1517060904
3235.9365693,-26.1740903707,-87.184257468
3273.40694879,-26.2738518025,-87.2164380213
3311.31121483,-26.3736186522,-87.2482519345
3349.65439158,-26.4733907969,-87.2797033461
3388.44156139,-26.5731681167,-87.310796349
3427.67786546,-26.6729504942,-87.3415349914
3467.36850453,-26.7727378149,-87.3719232769
3507.51873953,-26.8725299668,-87.4019651649
3548.13389234,-26.9723268402,-87.4316645715
3589.21934645,-27.0721283282,-87.4610253693
3630.7805477,-27.1719343261,-87.4900513885
3672.82300498,-27.2717447316,-87.5187464168
3715.35229097,-27.3715594448,-87.5471142002
3758.37404288,-27.4713783681,-87.575158443
3801.89396321,-27.5712014058,-87.6028828088
3845.91782045,-27.6710284648,-87.6302909205
3890.45144994,-27.7708594537,-87.6573863608
3935.50075456,-27.8706942834,-87.6841726727
3981.07170554,-27.9705328668,-87.7106533598
4027.17034325,-28.0703751187,-87.7368318869
4073.80277804,-28.1702209558,-87.7627116802
4120.97519097,-28.2700702968,-87.7882961278
4168.6938347,-28.3699230622,-87.81358858
4216.96503429,-28.4697791742,-87.83859235
4265.79518802,-28.569638557,-87.8633107138
4315.19076828,-28.6695011361,-87.8877469109
4365.1583224,-28.7693668392,-87.9119041449
4415.70447353,-28.8692355951,-87.9357855835
4466.83592151,-28.9691073348,-87.9593943587
4518.55944375,-29.0689819903,-87.982733568
4570.88189615,-29.1688594956,-88.0058062739
4623.81021399,-29.2687397858,-88.0286155047
4677.35141287,-29.3686227978,-88.0511642548
4731.51258962,-29.4685084696,-88.0734554852
4786.30092323,-29.568396741,-88.0954921234
4841.72367584,-29.6682875529,-88.1172770644
4897.78819368,-29.7681808476,-88.1388131705
4954.50190805,-29.8680765686,-88.160103272
5011.87233627,-29.9679746609,-88.1811501673
5069.90708275,-30.0678750706,-88.2019566235
5128.61383991,-30.167777745,-88.2225253764
5188.00038929,-30.2676826327,-88.2428591312
5248.0746025,-30.3675896835,-88.2629605626
5308.84444231,-30.4674988481,-88.2828323154
5370.3179637,-30.5674100785,-88.3024770042
5432.50331492,-30.6673233278,-88.3218972146
5495.40873858,-30.7672385501,-88.3410955028
5559.0425727,-30.8671557006,-88.3600743962
5623.4132519,-30.9670747355,-88.3788363939
5688.52930844,-31.0669956119,-88.3973839667
5754.39937337,-31.166918288,-88.4157195573
5821.03217771,-31.2668427228,-88.4338455812
5888.43655356,-31.3667688765,-88.4517644265
5956.62143529,-31.4666967099,-88.4694784542
6025.59586074,-31.5666261848,-88.4869899988
6095.3689724,-31.666557264,-88.5043013683
6165.95001862,-31.7664899109,-88.5214148447
6237.34835482,-31.86642409,-88.5383326842
6309.5734448,-31.9663597664,-88.5550571173
6382.63486191,-32.0662969061,-88.5715903494
6456.54229035,-32.1662354757,-88.5879345611
6531.30552648,-32.2661754429,-88.6040919082
6606.93448008,-32.3661167757,-88.6200645218
6683.43917569,-32.4660594432,-88.6358545093
6760.82975392,-32.566003415,-88.6514639541
6839.11647281,-32.6659486615,-88.6668949158
6918.30970919,-32.7658951537,-88.6821494309
6998.41996002,-32.8658428632,-88.6972295126
7079.45784384,-32.9657917624,-88.7121371516
7161.43410213,-33.0657418242,-88.7268743156
7244.35960075,-33.1656930222,-88.7414429504
7328.24533139,-33.2656453305,-88.7558449793
7413.10241301,-33.3655987239,-88.7700823041
7498.94209332,-33.4655531777,-88.784156805
7585.77575029,-33.5655086678,-88.7980703406
7673.61489362,-33.6654651706,-88.8118247487
7762.47116629,-33.7654226632,-88.825421846
7852.3563461,-33.8653811229,-88.8388634286
7943.28234724,-33.9653405278,-88.8521512724
8035.26122186,-34.0653008564,-88.8652871329
8128.30516164,-34.1652620877,-88.8782727457
8222.42649947,-34.2652242011,-88.8911098267
8317.63771103,-34.3651871766,-88.9038000723
8413.95141645,-34.4651509946,-88.9163451595
8511.38038202,-34.5651156359,-88.9287467465
8609.93752185,-34.6650810818,-88.9410064724
8709.63589956,-34.765047314,-88.9531259577
8810.48873008,-34.8650143146,-88.9651068045
8912.50938134,-34.964982066,-88.9769505966
9015.71137606,-35.0649505513,-88.9886588999
9120.10839356,-35.1649197538,-89.0002332624
9225.71427155,-35.2648896571,-89.0116752145
9332.54300797,-35.3648602453,-89.0229862691
9440.60876286,-35.4648315027,-89.0341679221
9549.92586021,-35.5648034143,-89.045221652
9660.5087899,-35.664775965,-89.0561489208
9772.37220956,-35.7647491404,-89.0669511736
9885.53094657,-35.8647229262,-89.0776298394
10000,-35.9646973086,-89.0881863304
10115.7945426,-36.064672274,-89.0986220431
10232.9299228,-36.1646478091,-89.108938358
10351.4216668,-36.2646239009,-89.1191366398
10471.2854805,-36.3646005369,-89.1292182378
10592.5372518,-36.4645777045,-89.1391844856
10715.1930524,-36.5645553918,-89.1490367019
10839.2691402,-36.6645335868,-89.1587761903
10964.7819614,-36.7645122781,-89.1684042396
11091.7481526,-36.8644914543,-89.1779221236
11220.184543,-36.9644711045,-89.1873311018
11350.1081567,-37.0644512177,-89.1966324195
11481.536215,-37.1644317836,-89.2058273075
11614.4861384,-37.2644127918,-89.2149169828
11748.9755494,-37.3643942321,-89.2239026482
11885.0222744,-37.4643760949,-89.232785493
12022.6443462,-37.5643583704,-89.2415666931
12161.8600065,-37.6643410494,-89.2502474106
12302.6877081,-37.7643241225,-89.2588287946
12445.1461177,-37.8643075809,-89.2673119809
12589.2541179,-37.9642914157,-89.2756980927
12735.0308102,-38.0642756185,-89.2839882399
12882.4955169,-38.1642601808,-89.29218352
13031.6677845,-38.2642450944,-89.300285018
13182.5673856,-38.3642303514,-89.3082938065
13335.2143216,-38.464215944,-89.3162109456
13489.6288259,-38.5642018644,-89.3240374837
13645.8313659,-38.6641881053,-89.331774457
13803.842646,-38.7641746594,-89.3394228898
13963.6836106,-38.8641615195,-89.3469837948
14125.3754462,-38.9641486786,-89.3544581733
14288.9395851,-39.06413613,-89.3618470148
14454.3977075,-39.164123867,-89.3691512979
14621.7717446,-39.2641118831,-89.3763719896
14791.0838817,-39.364100172,-89.3835100463
14962.3565609,-39.4640887274,-89.3905664131
15135.6124844,-39.5640775433,-89.3975420245
15310.8746168,-39.6640666137,-89.4044378043
15488.1661891,-39.7640559329,-89.4112546657
15667.5107011,-39.8640454953,-89.4179935116
15848.9319246,-39.9640352951,-89.4246552343
16032.4539069,-40.0640253272,-89.4312407163
16218.1009736,-40.1640155861,-89.4377508296
16405.897732,-40.2640060667,-89.4441864365
16595.8690744,-40.363996764,-89.4505483894
16788.0401812,-40.463987673,-89.456837531
16982.4365246,-40.563978789,-89.4630546942
17179.0838716,-40.6639701071,-89.4692007026
17378.0082875,-40.7639616229,-89.4752763702
17579.2361396,-40.8639533317,-89.4812825019
17782.7941004,-40.9639452293,-89.4872198931
17988.7091513,-41.0639373113,-89.4930893303
18197.0085861,-41.1639295735,-89.4988915912
18407.7200147,-41.2639220119,-89.5046274442
18620.8713666,-41.3639146223,-89.5102976492
18836.4908949,-41.463907401,-89.5159029574
19054.6071796,-41.563900344,-89.5214441112
19275.2491319,-41.6638934476,-89.5269218447
19498.4459976,-41.7638867082,-89.5323368837
19724.2273611,-41.8638801223,-89.5376899454
19952.6231497,-41.9638736862,-89.5429817391
20183.6636368,-42.0638673966,-89.5482129657
20417.3794467,-42.1638612501,-89.5533843185
20653.8015581,-42.2638552436,-89.5584964824
20892.9613085,-42.3638493738,-89.5635501347
21134.8903984,-42.4638436376,-89.568545945
21379.620895,-42.5638380319,-89.5734845753
21627.1852373,-42.6638325539,-89.5783666797
21877.6162395,-42.7638272005,-89.5831929051
22130.9470961,-42.863821969,-89.587963891
22387.2113857,-42.9638168566,-89.5926802695
22646.4430759,-43.0638118605,-89.5973426655
22908.6765277,-43.1638069782,-89.6019516968
23173.9464997,-43.263802207,-89.6065079739
23442.2881532,-43.3637975443,-89.6110121007
23713.7370566,-43.4637929879,-89.6154646739
23988.3291902,-43.5637885351,-89.6198662834
24266.1009508,-43.6637841837,-89.6242175126
24547.0891569,-43.7637799313,-89.6285189379
24831.331053,-43.8637757757,-89.6327711293
25118.8643151,-43.9637717147,-89.6369746503
25409.7270555,-44.0637677462,-89.6411300578
25703.9578277,-44.1637638679,-89.6452379025
26001.5956317,-44.263760078,-89.6492987286
26302.679919,-44.3637563743,-89.6533130743
26607.250598,-44.4637527549,-89.6572814715
26915.3480393,-44.5637492179,-89.6612044461
27227.0130808,-44.6637457614,-89.6650825179
27542.2870334,-44.7637423836,-89.6689162008
27861.2116863,-44.8637390827,-89.6727060027
28183.8293126,-44.9637358569,-89.676452426
28510.182675,-45.0637327046,-89.6801559671
28840.3150313,-45.1637296239,-89.6838171167
29174.27014,-45.2637266135,-89.68743636
29512.0922667,-45.3637236715,-89.6910141767
29853.8261892,-45.4637207965,-89.6945510407
30199.517204,-45.5637179869,-89.6980474209
30549.2111322,-45.6637152413,-89.7015037806
30902.9543251,-45.7637125582,-89.7049205778
31260.7936712,-45.8637099362,-89.7082982653
31622.7766017,-45.9637073738,-89.7116372908
31988.9510969,-46.0637048698,-89.7149380966
32359.365693,-46.1637024228,-89.7182011203
32734.0694879,-46.2637000315,-89.7214267943
33113.1121483,-46.3636976946,-89.724615546
33496.5439158,-46.4636954109,-89.7277677981
33884.4156139,-46.5636931791,-89.7308839682
34276.7786546,-46.6636909982,-89.7339644694
34673.6850453,-46.7636888669,-89.73700971
35075.1873953,-46.8636867842,-89.7400200933
35481.3389234,-46.9636847488,-89.7429960186
35892.1934645,-47.0636827598,-89.74593788
36307.805477,-47.163680816,-89.7488460676
36728.2300498,-47.2636789165,-89.7517209667
37153.5229097,-47.3636770602,-89.7545629583
37583.7404288,-47.4636752462,-89.7573724191
38018.9396321,-47.5636734735,-89.7601497214
38459.1782045,-47.6636717411,-89.7628952334
38904.5144994,-47.7636700482,-89.7656093187
39355.0075456,-47.8636683938,-89.7682923372
39810.7170554,-47.963666777,-89.7709446445
40271.7034325,-48.0636651971,-89.773566592
40738.0277804,-48.1636636531,-89.7761585273
41209.7519097,-48.2636621442,-89.7787207938
41686.938347,-48.3636606697,-89.7812537312
42169.6503429,-48.4636592288,-89.7837576751
42657.9518802,-48.5636578207,-89.7862329574
43151.9076828,-48.6636564446,-89.7886799062
43651.583224,-48.7636550998,-89.7910988457
44157.0447353,-48.8636537857,-89.7934900967
44668.3592151,-48.9636525015,-89.7958539758
45185.5944375,-49.0636512465,-89.7981907966
45708.8189615,-49.16365002,-89.8005008687
46238.1021399,-49.2636488215,-89.8027844982
46773.5141287,-49.3636476503,-89.8050419879
47315.1258962,-49.4636465057,-89.8072736369
47863.0092323,-49.5636453872,-89.8094797409
48417.2367584,-49.6636442941,-89.8116605925
48977.8819368,-49.7636432259,-89.8138164806
49545.0190805,-49.8636421821,-89.815947691
50118.7233627,-49.9636411619,-89.8180545061
50699.0708275,-50.0636401651,-89.8201372052
51286.1383991,-50.1636391909,-89.8221960643
51880.0038929,-50.2636382388,-89.8242313563
52480.746025,-50.3636373085,-89.8262433509
53088.4444231,-50.4636363993,-89.8282323148
53703.179637,-50.5636355108,-89.8301985117
54325.0331492,-50.6636346426,-89.832142202
54954.0873858,-50.7636337941,-89.8340636436
55590.425727,-50.8636329649,-89.8359630909
56234.132519,-50.9636321546,-89.8378407958
56885.2930844,-51.0636313628,-89.8396970071
57543.9937337,-51.1636305889,-89.8415319709
58210.3217771,-51.2636298327,-89.8433459303
58884.3655356,-51.3636290937,-89.8451391258
59566.2143529,-51.4636283715,-89.8469117951
60255.9586074,-51.5636276658,-89.8486641731
60953.689724,-51.6636269761,-89.8503964921
61659.5001862,-51.7636263021,-89.8521089816
62373.4835482,-51.8636256435,-89.8538018687
63095.734448,-51.9636249999,-89.8554753777
63826.3486191,-52.0636243709,-89.8571297305
64565.4229035,-52.1636237562,-89.8587651463
65313.0552648,-52.2636231555,-89.8603818419
66069.3448008,-52.3636225685,-89.8619800315
66834.3917569,-52.4636219948,-89.863559927
67608.2975392,-52.5636214342,-89.8651217378
68391.1647281,-52.6636208864,-89.8666656709
69183.0970919,-52.763620351,-89.8681919309
69984.1996002,-52.8636198279,-89.8697007202
70794.5784384,-52.9636193166,-89.8711922386
71614.3410213,-53.063618817,-89.872666684
72443.5960075,-53.1636183287,-89.8741242517
73282.4533139,-53.2636178516,-89.8755651349
74131.0241301,-53.3636173853,-89.8769895246
74989.4209333,-53.4636169296,-89.8783976097
75857.7575029,-53.5636164843,-89.8797895766
76736.1489362,-53.6636160492,-89.88116561
77624.7116629,-53.7636156239,-89.8825258921
78523.563461,-53.8636152083,-89.8838706034
79432.8234724,-53.9636148022,-89.8851999221
80352.6122186,-54.0636144054,-89.8865140242
81283.0516164,-54.1636140175,-89.8878130841
82224.2649947,-54.2636136385,-89.8890972739
83176.3771103,-54.3636132681,-89.8903667638
84139.5141645,-54.4636129062,-89.8916217221
85113.8038202,-54.5636125525,-89.892862315
86099.3752185,-54.6636122068,-89.8940887072
87096.3589956,-54.763611869,-89.895301061
88104.8873008,-54.8636115389,-89.8964995372
89125.0938134,-54.9636112163,-89.8976842947
90157.1137606,-55.0636109011,-89.8988554904
91201.0839356,-55.163610593,-89.9000132797
92257.1427155,-55.263610292,-89.9011578159
93325.4300797,-55.3636099978,-89.9022892509
94406.0876286,-55.4636097103,-89.9034077344
95499.2586022,-55.5636094293,-89.9045134149
96605.087899,-55.6636091547,-89.9056064388
97723.7220956,-55.7636088864,-89.906686951
98855.3094657,-55.8636086242,-89.9077550948
100000,-55.963608368,-89.9088110117
